"검색조건 - 사고년도:2015~2017; 사고지역:서울특별시 :: 전체 :: ; 사고내용:사망사고, 중상사고, 경상사고, 부상신고; 음주운전 사고",,,,,,,,,,,,,,,,,,,,,
사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2015051600100060,2015년 5월 16일 02시,토요일,서울특별시 관악구 봉천동,중상사고,0,1,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,59세,중상
2015051600100093,2015년 5월 16일 04시,토요일,서울특별시 금천구 독산동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,24세,상해없음,승용,여,38세,경상
2015051600100110,2015년 5월 16일 05시,토요일,서울특별시 송파구 잠실동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,42세,상해없음,승용,남,48세,경상
2015051600100111,2015년 5월 16일 05시,토요일,서울특별시 구로구 개봉동,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,20세 이하,부상신고,,,,
2015051600100165,2015년 5월 16일 08시,토요일,서울특별시 영등포구 대림동,부상신고사고,0,0,0,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,38세,부상신고,승용,남,41세,상해없음
2015051600100296,2015년 5월 16일 12시,토요일,서울특별시 강남구 역삼동,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,이륜,남,56세,중상
2015051600100383,2015년 5월 16일 14시,토요일,서울특별시 송파구 오금동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,기타,기타,교차로 - 교차로부근,승용,남,27세,상해없음,승용,남,29세,경상
2015051600100466,2015년 5월 16일 16시,토요일,서울특별시 중랑구 면목동,사망사고,1,0,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,63세,사망,,,,
2015051600100668,2015년 5월 16일 20시,토요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,44세,상해없음,승용,남,29세,상해없음
2015051600100671,2015년 5월 16일 20시,토요일,서울특별시 은평구 갈현동,경상사고,0,0,3,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,승용,남,34세,경상
2015051600100707,2015년 5월 16일 21시,토요일,서울특별시 관악구 신림동,경상사고,0,0,2,0,차대차 - 기타,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,62세,상해없음,승용,남,60세,경상
2015051600100735,2015년 5월 16일 22시,토요일,서울특별시 용산구 동빙고동,중상사고,0,2,2,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 교량,승합,남,62세,중상,승용,남,33세,경상
2015051700100032,2015년 5월 17일 01시,일요일,서울특별시 서초구 잠원동,부상신고사고,0,0,0,1,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,30세,부상신고,화물,남,50세,상해없음
2015051700100063,2015년 5월 17일 03시,일요일,서울특별시 마포구 망원동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,55세,경상
2015051700100064,2015년 5월 17일 03시,일요일,서울특별시 강남구 논현동,경상사고,0,0,2,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,49세,부상신고
2015051700100086,2015년 5월 17일 05시,일요일,서울특별시 광진구 화양동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,원동기,남,30세,중상
2015051700100334,2015년 5월 17일 15시,일요일,서울특별시 동대문구 답십리동,중상사고,0,2,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승용,남,37세,중상
2015051700100557,2015년 5월 17일 21시,일요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,남,52세,경상
2015051700100598,2015년 5월 17일 23시,일요일,서울특별시 동대문구 전농동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전거리미확보,건조,맑음,단일로 - 기타,이륜,남,39세,경상,승용,남,52세,상해없음
2015051700100600,2015년 5월 17일 23시,일요일,서울특별시 송파구 잠실동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,기타,기타,교차로 - 교차로안,승용,남,28세,상해없음,승용,남,52세,중상
2015051800100024,2015년 5월 18일 02시,월요일,서울특별시 성북구 동소문동7가,경상사고,0,0,1,0,차대차 - 측면직각충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,25세,상해없음,승용,남,58세,경상
2015051800100025,2015년 5월 18일 02시,월요일,서울특별시 동대문구 휘경동,중상사고,0,1,0,0,차량단독 - 기타,기타,건조,맑음,단일로 - 기타,이륜,남,33세,중상,,,,
2015051800100026,2015년 5월 18일 02시,월요일,서울특별시 광진구 화양동,중상사고,0,2,6,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,27세,상해없음,승용,남,58세,중상
2015051900100002,2015년 5월 19일 00시,화요일,서울특별시 용산구 동빙고동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,미분류 - 미분류,승용,남,43세,상해없음,승용,남,27세,중상
2015051900100127,2015년 5월 19일 08시,화요일,서울특별시 송파구 잠실동,중상사고,0,1,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,여,37세,중상
2015051900100574,2015년 5월 19일 21시,화요일,서울특별시 강동구 길동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,흐림,교차로 - 교차로부근,승용,남,36세,상해없음,승용,남,65세,경상
2015051900100635,2015년 5월 19일 23시,화요일,서울특별시 양천구 신월동,중상사고,0,1,3,0,차대차 - 정면충돌,중앙선침범,습기,맑음,단일로 - 기타,승용,남,48세,경상,승용,남,57세,중상
2015052000100018,2015년 5월 20일 01시,수요일,서울특별시 광진구 자양동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 횡단보도부근,승용,남,32세,상해없음,승용,남,29세,경상
2015052000100036,2015년 5월 20일 03시,수요일,서울특별시 동작구 노량진동,부상신고사고,0,0,0,1,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,남,50세,부상신고
2015052000100043,2015년 5월 20일 04시,수요일,서울특별시 광진구 중곡동,부상신고사고,0,0,0,1,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,42세,상해없음,승용,남,57세,부상신고
2015052000100069,2015년 5월 20일 06시,수요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,화물,남,37세,경상
2015052000100395,2015년 5월 20일 16시,수요일,서울특별시 종로구 숭인동,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,28세,상해없음,자전거,남,54세,중상
2015052000100614,2015년 5월 20일 21시,수요일,서울특별시 동작구 대방동,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승합,남,49세,상해없음,승용,남,54세,경상
2015052000100649,2015년 5월 20일 22시,수요일,서울특별시 송파구 신천동,중상사고,0,2,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,50세,중상
2015052100100047,2015년 5월 21일 03시,목요일,서울특별시 영등포구 양평동4가,경상사고,0,0,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,35세,상해없음,승용,남,41세,경상
2015052100100048,2015년 5월 21일 03시,목요일,서울특별시 구로구 오류동,경상사고,0,0,2,0,차대차 - 측면직각충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,28세,상해없음,승용,남,73세,경상
2015052100100069,2015년 5월 21일 05시,목요일,서울특별시 용산구 청파동3가,경상사고,0,0,3,1,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,32세,부상신고,화물,남,52세,경상
2015052100100124,2015년 5월 21일 08시,목요일,서울특별시 은평구 진관동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,여,31세,경상
2015052100100575,2015년 5월 21일 20시,목요일,서울특별시 양천구 신정동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,44세,상해없음,보행자,여,48세,중상
2015052100100610,2015년 5월 21일 21시,목요일,서울특별시 송파구 문정동,경상사고,0,0,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,승용,남,54세,경상
2015052100100646,2015년 5월 21일 22시,목요일,서울특별시 송파구 풍납동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,원동기,남,26세,상해없음,보행자,여,45세,중상
2015052100100647,2015년 5월 21일 22시,목요일,서울특별시 송파구 잠실동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,자전거,여,24세,중상
2015052100100648,2015년 5월 21일 22시,목요일,서울특별시 강남구 도곡동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,신호위반,건조,맑음,교차로 - 교차로안,승용,남,36세,상해없음,승용,남,31세,경상
2015052200100056,2015년 5월 22일 04시,금요일,서울특별시 영등포구 당산동,부상신고사고,0,0,0,1,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,부상신고,,,,
2015052200100057,2015년 5월 22일 04시,금요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대차 - 정면충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,41세,상해없음,이륜,남,26세,경상
2015052200100058,2015년 5월 22일 04시,금요일,서울특별시 도봉구 창동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 횡단보도상,승용,남,37세,상해없음,보행자,남,41세,중상
2015052200100097,2015년 5월 22일 07시,금요일,서울특별시 강남구 청담동,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,28세,부상신고,승용,남,50세,경상
2015052200100697,2015년 5월 22일 22시,금요일,서울특별시 구로구 고척동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,승용,남,39세,경상
2015052200100730,2015년 5월 22일 23시,금요일,서울특별시 동작구 흑석동,경상사고,0,0,2,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,56세,경상
2015052300100002,2015년 5월 23일 00시,토요일,서울특별시 종로구 혜화동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,22세,상해없음,승용,남,60세,경상
2015052300100005,2015년 5월 23일 00시,토요일,서울특별시 강서구 등촌동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,57세,상해없음,자전거,남,17세,중상
2015052300100043,2015년 5월 23일 02시,토요일,서울특별시 서대문구 연희동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,상해없음,승용,남,57세,경상
2015052300100048,2015년 5월 23일 02시,토요일,서울특별시 서초구 잠원동,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,38세,상해없음,승용,남,51세,경상
2015052300100075,2015년 5월 23일 04시,토요일,서울특별시 성북구 삼선동1가,경상사고,0,0,4,1,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,29세,부상신고,승용,남,54세,경상
2015052300100109,2015년 5월 23일 06시,토요일,서울특별시 종로구 숭인동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,건조,맑음,단일로 - 기타,원동기,남,35세,상해없음,화물,남,34세,상해없음
2015052300100110,2015년 5월 23일 06시,토요일,서울특별시 서대문구 북가좌동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승합,남,54세,경상
2015052300100149,2015년 5월 23일 08시,토요일,서울특별시 마포구 성산동,경상사고,0,0,7,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,43세,상해없음,승용,남,39세,경상
2015052300100175,2015년 5월 23일 09시,토요일,서울특별시 강남구 대치동,경상사고,0,0,2,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,39세,경상
2015052300100178,2015년 5월 23일 09시,토요일,서울특별시 서초구 방배동,경상사고,0,0,4,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 횡단보도부근,승용,남,28세,상해없음,승용,남,39세,경상
2015052300100234,2015년 5월 23일 11시,토요일,서울특별시 강남구 역삼동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,37세,상해없음,승용,여,34세,중상
2015052300100277,2015년 5월 23일 12시,토요일,서울특별시 동대문구 이문동,경상사고,0,0,1,0,차대사람 - 보도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,보행자,남,50세,경상
2015052300100683,2015년 5월 23일 23시,토요일,서울특별시 마포구 성산동,중상사고,0,1,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,44세,상해없음,승합,남,58세,중상
2015052300100687,2015년 5월 23일 23시,토요일,서울특별시 노원구 중계동,경상사고,0,0,2,2,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,승용,남,27세,경상
2015052400100049,2015년 5월 24일 03시,일요일,서울특별시 동대문구 답십리동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,보행자,남,22세,경상
2015052400100071,2015년 5월 24일 04시,일요일,서울특별시 마포구 성산동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,중상,,,,
2015052400100085,2015년 5월 24일 05시,일요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,30세,상해없음,보행자,남,54세,경상
2015052400100428,2015년 5월 24일 18시,일요일,서울특별시 은평구 진관동,중상사고,0,2,2,0,차대차 - 측면직각충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,남,59세,경상
2015052500100018,2015년 5월 25일 01시,월요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,27세,상해없음,승용,남,33세,경상
2015052500100078,2015년 5월 25일 06시,월요일,서울특별시 동대문구 휘경동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,기타 - 기타,화물,남,44세,상해없음,승합,남,72세,경상
2015052500100081,2015년 5월 25일 06시,월요일,서울특별시 영등포구 신길동,경상사고,0,0,2,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,기타 - 기타,이륜,남,20세 이하,경상,승용,남,70세,상해없음
2015052500100094,2015년 5월 25일 07시,월요일,서울특별시 양천구 신월동,경상사고,0,0,2,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,57세,기타불명,승용,남,64세,경상
2015052500100365,2015년 5월 25일 16시,월요일,서울특별시 강북구 미아동,경상사고,0,0,4,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,여,43세,경상
2015052500100449,2015년 5월 25일 18시,월요일,서울특별시 강동구 상일동,중상사고,0,2,4,0,차대차 - 측면직각충돌,중앙선침범,건조,맑음,단일로 - 기타,화물,남,72세,상해없음,승용,여,61세,중상
2015052500100554,2015년 5월 25일 22시,월요일,서울특별시 성북구 성북동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,여,30세,경상
2015052500100583,2015년 5월 25일 23시,월요일,서울특별시 성동구 행당동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,48세,상해없음,승용,남,56세,상해없음
2015052600100023,2015년 5월 26일 02시,화요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,20세 이하,상해없음,보행자,남,38세,경상
2015052600100072,2015년 5월 26일 07시,화요일,서울특별시 송파구 신천동,중상사고,0,1,2,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,기타,단일로 - 기타,화물,남,48세,상해없음,승용,남,62세,경상
2015052600100109,2015년 5월 26일 08시,화요일,서울특별시 구로구 구로동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,남,37세,경상
2015052700100001,2015년 5월 27일 00시,수요일,서울특별시 영등포구 당산동,중상사고,0,1,1,0,차대차 - 기타,중앙선침범,건조,맑음,교차로 - 교차로부근,이륜,남,48세,중상,이륜,남,24세,경상
2015052700100002,2015년 5월 27일 00시,수요일,서울특별시 구로구 구로동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,33세,상해없음,,,,
2015052700100028,2015년 5월 27일 02시,수요일,서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대사람 - 횡단중,기타,건조,맑음,교차로 - 교차로부근,원동기,남,54세,경상,보행자,남,18세,상해없음
2015052700100029,2015년 5월 27일 02시,수요일,서울특별시 강서구 염창동,중상사고,0,1,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,38세,경상
2015052700100042,2015년 5월 27일 03시,수요일,서울특별시 동작구 상도동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 횡단보도상,승용,남,33세,상해없음,보행자,여,64세,중상
2015052700100051,2015년 5월 27일 04시,수요일,서울특별시 양천구 신월동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,남,49세,경상
2015052700100052,2015년 5월 27일 04시,수요일,서울특별시 도봉구 방학동,부상신고사고,0,0,0,1,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,부상신고,화물,남,60세,기타불명
2015052700100084,2015년 5월 27일 07시,수요일,서울특별시 금천구 독산동,중상사고,0,1,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,승용,남,54세,중상
2015052700100645,2015년 5월 27일 22시,수요일,서울특별시 강서구 염창동,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,40세,상해없음,승용,여,46세,중상
2015052700100670,2015년 5월 27일 23시,수요일,서울특별시 관악구 남현동,경상사고,0,0,1,0,차대차 - 정면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,이륜,남,44세,상해없음,승용,남,31세,경상
2015052800100002,2015년 5월 28일 00시,목요일,서울특별시 강남구 신사동,경상사고,0,0,2,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 교량,승용,남,38세,상해없음,승용,남,43세,경상
2015052800100014,2015년 5월 28일 01시,목요일,서울특별시 중랑구 신내동,중상사고,0,1,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,화물,남,66세,중상
2015052800100033,2015년 5월 28일 03시,목요일,서울특별시 성북구 정릉동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,미분류 - 미분류,승용,남,22세,상해없음,승합,남,50세,상해없음
2015052800100035,2015년 5월 28일 03시,목요일,서울특별시 관악구 신림동,경상사고,0,0,2,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,63세,경상
2015052800100041,2015년 5월 28일 04시,목요일,서울특별시 동대문구 제기동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,32세,상해없음,보행자,남,29세,경상
2015052800100046,2015년 5월 28일 05시,목요일,서울특별시 광진구 중곡동,중상사고,0,1,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,승용,남,54세,중상
2015052800100607,2015년 5월 28일 22시,목요일,서울특별시 양천구 신월동,경상사고,0,0,1,1,차대차 - 추돌 - 주정차중,안전운전불이행,건조,흐림,교차로 - 교차로부근,화물,남,63세,상해없음,승용,남,60세,경상
2015052800100629,2015년 5월 28일 23시,목요일,서울특별시 광진구 구의동,경상사고,0,0,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,33세,상해없음,승용,남,64세,경상
2015052900100033,2015년 5월 29일 01시,금요일,서울특별시 동작구 동작동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,기타불명,승용,남,46세,경상
2015052900100127,2015년 5월 29일 08시,금요일,서울특별시 구로구 궁동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,화물,남,65세,경상
2015052900100174,2015년 5월 29일 09시,금요일,서울특별시 동대문구 장안동,중상사고,0,1,0,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,남,26세,상해없음,이륜,남,49세,중상
2015052900100215,2015년 5월 29일 10시,금요일,서울특별시 성동구 성수동2가,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,중앙선침범,건조,맑음,단일로 - 기타,화물,남,43세,상해없음,보행자,남,61세,경상
2015052900100219,2015년 5월 29일 10시,금요일,서울특별시 서초구 양재동,중상사고,0,1,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,51세,상해없음,승합,남,62세,중상
2015052900100600,2015년 5월 29일 21시,금요일,서울특별시 강서구 화곡동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,47세,상해없음,승용,여,52세,경상
2015052900100669,2015년 5월 29일 23시,금요일,서울특별시 강남구 삼성동,중상사고,0,1,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,특수,남,22세,경상
2015053000100005,2015년 5월 30일 00시,토요일,서울특별시 강서구 등촌동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31세,상해없음,승용,남,61세,경상
2015053000100008,2015년 5월 30일 00시,토요일,서울특별시 양천구 신월동,중상사고,0,1,2,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,30세,상해없음,승용,남,73세,경상
2015053000100010,2015년 5월 30일 00시,토요일,서울특별시 노원구 공릉동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,52세,상해없음,승용,남,71세,경상
2015053000100031,2015년 5월 30일 01시,토요일,서울특별시 중랑구 면목동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,47세,경상
2015053000100057,2015년 5월 30일 02시,토요일,서울특별시 광진구 광장동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,46세,상해없음,승용,남,65세,경상
2015053000100075,2015년 5월 30일 03시,토요일,서울특별시 관악구 신림동,중상사고,0,1,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,54세,경상
2015053000100094,2015년 5월 30일 04시,토요일,서울특별시 관악구 신림동,중상사고,0,2,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,35세,상해없음,승용,남,57세,경상
2015053000100097,2015년 5월 30일 04시,토요일,서울특별시 서초구 내곡동,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,안전거리미확보,습기,비,단일로 - 기타,화물,남,33세,중상,건설기계,남,45세,상해없음
2015053000100117,2015년 5월 30일 05시,토요일,서울특별시 은평구 대조동,부상신고사고,0,0,0,1,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,62세,부상신고
2015053000100185,2015년 5월 30일 09시,토요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,습기,비,단일로 - 기타,승용,남,28세,상해없음,승용,남,70세,경상
2015053000100216,2015년 5월 30일 10시,토요일,서울특별시 동작구 신대방동,경상사고,0,0,1,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,31세,경상,,,,
2015053000100501,2015년 5월 30일 18시,토요일,서울특별시 광진구 구의동,중상사고,0,3,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,남,46세,중상
2015053000100574,2015년 5월 30일 20시,토요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,45세,상해없음
2015053000100654,2015년 5월 30일 22시,토요일,서울특별시 마포구 동교동,중상사고,0,1,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승합,여,63세,상해없음,승용,남,36세,경상
2015053100100020,2015년 5월 31일 01시,일요일,서울특별시 송파구 마천동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,30세,경상
2015053100100021,2015년 5월 31일 01시,일요일,서울특별시 노원구 공릉동,중상사고,0,2,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,이륜,남,29세,중상,보행자,남,25세,중상
2015053100100049,2015년 5월 31일 03시,일요일,서울특별시 서초구 반포동,경상사고,0,0,2,1,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,41세,부상신고
