"검색조건 - 사고년도:2021~2023; 사고지역:서울특별시 :: 전체 :: ; 사고내용:사망사고, 중상사고, 경상사고, 부상신고; 음주운전 사고",,,,,,,,,,,,,,,,,,,,,
사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2021011200100081,2021년 1월 12일 09시,화요일,서울특별시 송파구 가락동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,화물,남,42세,상해없음,승용,남,46세,경상
2021011200100334,2021년 1월 12일 18시,화요일,서울특별시 서초구 염곡동,사망사고,1,0,0,0,차대사람 - 기타,안전운전불이행,적설,눈,단일로 - 기타,승용,남,29세,상해없음,보행자,남,52세,사망
2021011200100399,2021년 1월 12일 20시,화요일,서울특별시 강남구 논현동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,적설,눈,교차로 - 교차로부근,승용,남,31세,상해없음,승용,남,53세,경상
2021011200100424,2021년 1월 12일 21시,화요일,서울특별시 용산구 이촌동,중상사고,0,2,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,45세,상해없음,승용,여,28세,경상
2021011200100425,2021년 1월 12일 21시,화요일,서울특별시 강남구 삼성동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,젖음/습기,눈,교차로 - 교차로부근,승용,남,47세,상해없음,승용,남,52세,경상
2021011200100427,2021년 1월 12일 21시,화요일,서울특별시 강동구 암사동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,여,38세,상해없음,승용,남,46세,경상
2021011200100454,2021년 1월 12일 22시,화요일,서울특별시 노원구 상계동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,41세,상해없음,승용,남,47세,중상
2021011300100461,2021년 1월 13일 21시,수요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,남,61세,경상
2021011300100510,2021년 1월 13일 23시,수요일,서울특별시 금천구 독산동,중상사고,0,1,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,경상,승용,남,46세,경상
2021011400100497,2021년 1월 14일 19시,목요일,서울특별시 강남구 대치동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,52세,상해없음,이륜,남,20세,경상
2021011400100560,2021년 1월 14일 21시,목요일,서울특별시 종로구 종로4가,부상신고사고,0,0,0,1,차대차 - 추돌,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,남,40세,상해없음,이륜,남,44세,부상신고
2021011400100564,2021년 1월 14일 21시,목요일,서울특별시 마포구 대흥동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,39세,경상
2021011400100622,2021년 1월 14일 23시,목요일,서울특별시 광진구 중곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,27세,경상,승용,남,60세,상해없음
2021011500100013,2021년 1월 15일 02시,금요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,24세,상해없음,승용,남,40세,경상
2021011500100468,2021년 1월 15일 19시,금요일,서울특별시 구로구 구로동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,승용,여,44세,경상
2021011500100513,2021년 1월 15일 20시,금요일,서울특별시 강북구 미아동,경상사고,0,0,1,0,차대차 - 후진중충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,승용,여,37세,기타불명
2021011500100592,2021년 1월 15일 22시,금요일,서울특별시 중랑구 상봉동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,남,48세,경상
2021011600100017,2021년 1월 16일 01시,토요일,서울특별시 금천구 시흥동,경상사고,0,0,2,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,22세,경상
2021011600100020,2021년 1월 16일 01시,토요일,서울특별시 송파구 마천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,34세,상해없음,승용,여,56세,경상
2021011600100311,2021년 1월 16일 18시,토요일,서울특별시 영등포구 양평동4가,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,58세,상해없음,승용,남,37세,경상
2021011600100392,2021년 1월 16일 20시,토요일,서울특별시 광진구 군자동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,젖음/습기,맑음,단일로 - 기타,승용,여,29세,상해없음,승용,남,26세,중상
2021011600100414,2021년 1월 16일 21시,토요일,서울특별시 마포구 상수동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,보행자,남,46세,중상
2021011600100417,2021년 1월 16일 21시,토요일,서울특별시 관악구 신림동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,여,51세,경상
2021011700100042,2021년 1월 17일 10시,일요일,서울특별시 관악구 신림동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,25세,상해없음,화물,남,55세,중상
2021011700100055,2021년 1월 17일 11시,일요일,서울특별시 송파구 잠실동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,41세,상해없음,승용,남,39세,경상
2021011800100004,2021년 1월 18일 01시,월요일,서울특별시 금천구 가산동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,49세,상해없음,화물,남,37세,경상
2021011800100353,2021년 1월 18일 19시,월요일,서울특별시 노원구 하계동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,48세,상해없음,승용,남,61세,경상
2021011800100395,2021년 1월 18일 20시,월요일,서울특별시 송파구 잠실동,중상사고,0,2,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,47세,상해없음,보행자,여,25세,중상
2021011800100398,2021년 1월 18일 20시,월요일,서울특별시 서초구 방배동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 고가도로위,승용,남,28세,상해없음,승용,남,56세,경상
2021011800100424,2021년 1월 18일 21시,월요일,서울특별시 마포구 합정동,중상사고,0,1,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,64세,중상
2021011800100427,2021년 1월 18일 21시,월요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,승합,남,49세,경상
2021011800100433,2021년 1월 18일 21시,월요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,45세,상해없음,승용,남,39세,경상
2021011800100458,2021년 1월 18일 22시,월요일,서울특별시 중구 남대문로2가,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,31세,중상
2021011800100476,2021년 1월 18일 23시,월요일,서울특별시 마포구 성산동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,44세,상해없음,승용,남,41세,경상
2021011900100004,2021년 1월 19일 00시,화요일,서울특별시 서초구 방배동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,51세,경상
2021011900100018,2021년 1월 19일 04시,화요일,서울특별시 영등포구 문래동6가,사망사고,1,1,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,남,31세,경상,승용,남,60세,사망
2021011900100465,2021년 1월 19일 19시,화요일,서울특별시 은평구 수색동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,66세,상해없음,승합,남,66세,경상
2021011900100542,2021년 1월 19일 21시,화요일,서울특별시 중구 쌍림동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,흐림,교차로 - 교차로부근,승용,남,39세,상해없음,승용,남,65세,경상
2021011900100543,2021년 1월 19일 21시,화요일,서울특별시 강북구 수유동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,53세,상해없음,승용,남,41세,경상
2021011900100544,2021년 1월 19일 21시,화요일,서울특별시 동대문구 장안동,중상사고,0,1,2,0,차대차 - 측면충돌,신호위반,기타,기타,교차로 - 교차로안,승용,남,41세,상해없음,승용,남,60세,중상
2021011900100553,2021년 1월 19일 21시,화요일,서울특별시 서초구 반포동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,기타,맑음,단일로 - 기타,승용,남,50세,경상,승용,남,48세,상해없음
2021011900100612,2021년 1월 19일 23시,화요일,서울특별시 동대문구 휘경동,중상사고,0,1,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 고가도로위,승용,남,53세,상해없음,승용,남,57세,경상
2021011900100616,2021년 1월 19일 23시,화요일,서울특별시 강남구 개포동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,승용,남,46세,경상
2021012000100010,2021년 1월 20일 01시,수요일,서울특별시 용산구 용산동1가,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,31세,상해없음,이륜,남,45세,경상
2021012000100017,2021년 1월 20일 03시,수요일,서울특별시 중구 만리동1가,중상사고,0,1,0,0,차대차 - 정면충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승용,여,61세,중상
2021012000100232,2021년 1월 20일 12시,수요일,서울특별시 양천구 신월동,중상사고,0,2,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,여,61세,중상
2021012000100393,2021년 1월 20일 17시,수요일,서울특별시 성동구 도선동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,65세,상해없음,보행자,남,71세,경상
2021012000100537,2021년 1월 20일 19시,수요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,승용,남,29세,경상
2021012000100615,2021년 1월 20일 21시,수요일,서울특별시 영등포구 신길동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,44세,경상
2021012000100616,2021년 1월 20일 21시,수요일,서울특별시 영등포구 문래동3가,경상사고,0,0,10,1,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,25세,상해없음,승합,남,53세,경상
2021012000100623,2021년 1월 20일 21시,수요일,서울특별시 강서구 염창동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,60세,상해없음,이륜,남,35세,중상
2021012000100629,2021년 1월 20일 21시,수요일,서울특별시 송파구 풍납동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,,,,
2021012000100658,2021년 1월 20일 22시,수요일,서울특별시 영등포구 여의도동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,24세,상해없음
2021012000100661,2021년 1월 20일 22시,수요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,승용,남,48세,경상
2021012000100664,2021년 1월 20일 22시,수요일,서울특별시 강남구 개포동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,승용,여,38세,경상
2021012000100683,2021년 1월 20일 23시,수요일,서울특별시 서초구 서초동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,37세,상해없음,이륜,남,54세,경상
2021012100100001,2021년 1월 21일 00시,목요일,서울특별시 강동구 천호동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,27세,상해없음,승용,남,70세,경상
2021012100100452,2021년 1월 21일 19시,목요일,서울특별시 강서구 방화동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,47세,상해없음,승용,남,61세,경상
2021012100100499,2021년 1월 21일 20시,목요일,서울특별시 송파구 잠실동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,34세,상해없음,승용,남,30세,경상
2021012100100536,2021년 1월 21일 21시,목요일,서울특별시 금천구 시흥동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,단일로 - 교량,승용,남,37세,상해없음,승용,남,61세,경상
2021012100100539,2021년 1월 21일 21시,목요일,서울특별시 송파구 오금동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,비,교차로 - 교차로부근,승용,남,38세,상해없음,승용,남,42세,경상
2021012100100586,2021년 1월 21일 22시,목요일,서울특별시 동작구 본동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,화물,남,41세,상해없음,승용,남,42세,경상
2021012200100002,2021년 1월 22일 00시,금요일,서울특별시 구로구 구로동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,50세,상해없음,승용,남,32세,경상
2021012200100015,2021년 1월 22일 03시,금요일,서울특별시 양천구 신월동,중상사고,0,1,0,0,차대차 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로안,승용,남,30세,상해없음,승용,남,26세,중상
2021012200100523,2021년 1월 22일 21시,금요일,서울특별시 서대문구 연희동,경상사고,0,0,5,0,차대차 - 추돌,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,44세,상해없음,승용,남,64세,경상
2021012200100525,2021년 1월 22일 21시,금요일,서울특별시 관악구 봉천동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,24세,상해없음,원동기,남,32세,경상
2021012200100527,2021년 1월 22일 21시,금요일,서울특별시 강동구 상일동,경상사고,0,0,4,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,여,26세,경상
2021012200100567,2021년 1월 22일 22시,금요일,서울특별시 강남구 개포동,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,57세,중상
2021012200100589,2021년 1월 22일 23시,금요일,서울특별시 성동구 금호동4가,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,젖음/습기,흐림,교차로 - 교차로부근,승용,남,35세,상해없음,승용,남,28세,경상
2021012300100001,2021년 1월 23일 00시,토요일,서울특별시 강동구 둔촌동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,40세,경상
2021012300100018,2021년 1월 23일 02시,토요일,서울특별시 성동구 마장동,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,서리/결빙,맑음,단일로 - 교량,승용,남,23세,부상신고,,,,
2021012300100024,2021년 1월 23일 04시,토요일,서울특별시 성북구 하월곡동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,34세,기타불명,승용,남,56세,중상
