"검색조건 - 사고년도:2014~2014; 사고지역:서울특별시 :: 전체 :: ; 사고내용:사망사고, 중상사고, 경상사고, 부상신고; 음주운전 사고",,,,,,,,,,,,,,,,,,,,,
사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2014042900100628,2014년 4월 29일 23시,화요일,서울특별시 강서구 등촌동,경상사고,0,0,2,1,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,승용,남,51세,경상
2014043000100039,2014년 4월 30일 02시,수요일,서울특별시 강북구 번동,중상사고,0,1,1,1,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,27세,부상신고,승용,남,44세,중상
2014043000100055,2014년 4월 30일 04시,수요일,서울특별시 중구 만리동1가,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,여,41세,경상
2014043000100066,2014년 4월 30일 05시,수요일,서울특별시 서대문구 홍제동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,39세,경상
2014043000100067,2014년 4월 30일 05시,수요일,서울특별시 마포구 아현동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,45세,상해없음,승용,남,64세,중상
2014043000100311,2014년 4월 30일 14시,수요일,서울특별시 서대문구 봉원동,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 터널,승용,남,48세,상해없음,이륜,남,55세,중상
2014043000100314,2014년 4월 30일 14시,수요일,서울특별시 강서구 내발산동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,45세,상해없음,승용,남,56세,경상
2014043000100444,2014년 4월 30일 18시,수요일,서울특별시 동대문구 신설동,중상사고,0,1,2,0,차대차 - 측면직각충돌,중앙선침범,건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,승용,남,49세,경상
2014050100100005,2014년 5월 1일 00시,목요일,서울특별시 관악구 봉천동,경상사고,0,0,1,0,차량단독 - 공작물충돌,안전운전불이행,기타,기타,단일로 - 기타,이륜,남,31세,경상,,,,
2014050100100022,2014년 5월 1일 01시,목요일,서울특별시 광진구 화양동,경상사고,0,0,2,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,30세,부상신고,승용,남,46세,경상
2014050100100067,2014년 5월 1일 04시,목요일,서울특별시 구로구 오류동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,건조,맑음,단일로 - 횡단보도상,승용,남,28세,상해없음,자전거,남,57세,경상
2014050100100080,2014년 5월 1일 05시,목요일,서울특별시 강남구 압구정동,중상사고,0,1,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,,,,
2014050100100285,2014년 5월 1일 14시,목요일,서울특별시 강동구 길동,경상사고,0,0,3,0,차대차 - 정면충돌,중앙선침범,건조,맑음,단일로 - 기타,승용,여,37세,상해없음,승용,남,44세,경상
2014050100100581,2014년 5월 1일 22시,목요일,서울특별시 양천구 신월동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,기타 - 기타,원동기,남,28세,경상,승용,남,32세,상해없음
2014050100100583,2014년 5월 1일 22시,목요일,서울특별시 서초구 방배동,중상사고,0,1,0,0,차대차 - 추돌 - 주정차중,안전거리미확보,건조,맑음,단일로 - 횡단보도부근,승용,남,60세,상해없음,승용,남,35세,중상
2014050200100003,2014년 5월 2일 00시,금요일,서울특별시 영등포구 당산동,부상신고사고,0,0,0,1,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,30세,부상신고,,,,
2014050200100027,2014년 5월 2일 01시,금요일,서울특별시 서대문구 홍은동,중상사고,0,1,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,61세,중상
2014050200100062,2014년 5월 2일 05시,금요일,서울특별시 양천구 신정동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,흐림,교차로 - 교차로부근,승합,남,22세,상해없음,승용,남,48세,경상
2014050200100072,2014년 5월 2일 06시,금요일,서울특별시 송파구 가락동,중상사고,0,1,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,흐림,교차로 - 교차로부근,승용,남,31세,상해없음,승용,남,40세,중상
2014050200100123,2014년 5월 2일 08시,금요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,23세,경상,승용,남,59세,상해없음
2014050200100507,2014년 5월 2일 18시,금요일,서울특별시 광진구 자양동,중상사고,0,1,0,0,차대사람 - 길가장자리구역통행중,안전운전불이행,습기,흐림,단일로 - 기타,승용,남,39세,상해없음,보행자,남,52세,중상
2014050200100586,2014년 5월 2일 20시,금요일,서울특별시 마포구 동교동,경상사고,0,0,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,흐림,단일로 - 기타,승용,남,37세,상해없음,승용,남,52세,경상
2014050200100648,2014년 5월 2일 22시,금요일,서울특별시 광진구 화양동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,기타,건조,맑음,교차로 - 교차로안,원동기,남,53세,경상,승합,남,57세,상해없음
2014050300100063,2014년 5월 3일 03시,토요일,서울특별시 성동구 성수동2가,중상사고,0,2,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,31세,상해없음,승용,남,62세,중상
2014050300100066,2014년 5월 3일 03시,토요일,서울특별시 노원구 상계동,사망사고,1,0,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,23세,사망,,,,
2014050300100096,2014년 5월 3일 05시,토요일,서울특별시 영등포구 양화동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,승용,남,53세,경상
2014050300100401,2014년 5월 3일 15시,토요일,서울특별시 서초구 서초동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,36세,상해없음,승용,남,37세,경상
2014050300100499,2014년 5월 3일 17시,토요일,서울특별시 강서구 외발산동,중상사고,0,2,0,1,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,49세,중상
2014050300100704,2014년 5월 3일 23시,토요일,서울특별시 관악구 봉천동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,43세,경상
2014050400100003,2014년 5월 4일 00시,일요일,서울특별시 강남구 압구정동,중상사고,0,2,0,0,차대차 - 기타,중앙선침범,기타,맑음,교차로 - 교차로부근,승용,남,47세,상해없음,승용,남,52세,상해없음
2014050400100022,2014년 5월 4일 01시,일요일,서울특별시 노원구 공릉동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,28세,상해없음,승용,남,36세,경상
2014050400100051,2014년 5월 4일 03시,일요일,서울특별시 강남구 대치동,중상사고,0,1,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,25세,상해없음,승용,남,63세,경상
2014050400100071,2014년 5월 4일 05시,일요일,서울특별시 도봉구 창동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승합,남,23세,상해없음,승합,남,32세,경상
2014050400100083,2014년 5월 4일 06시,일요일,서울특별시 동대문구 휘경동,중상사고,0,2,1,0,차대차 - 기타,중앙선침범,기타,맑음,단일로 - 기타,승용,남,29세,상해없음,승합,여,50세,중상
2014050400100085,2014년 5월 4일 06시,일요일,서울특별시 서초구 서초동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,21세,상해없음,승용,남,26세,경상
2014050400100111,2014년 5월 4일 08시,일요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,흐림,교차로 - 교차로부근,승용,남,29세,상해없음,승용,남,41세,경상
2014050400100138,2014년 5월 4일 10시,일요일,서울특별시 구로구 구로동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,48세,경상
2014050400100329,2014년 5월 4일 18시,일요일,서울특별시 은평구 증산동,경상사고,0,0,3,3,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,47세,상해없음,승용,남,29세,부상신고
2014050400100434,2014년 5월 4일 21시,일요일,서울특별시 서초구 방배동,경상사고,0,0,5,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,35세,상해없음,승용,남,26세,경상
2014050400100467,2014년 5월 4일 22시,일요일,서울특별시 관악구 봉천동,중상사고,0,1,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,32세,상해없음,승용,남,32세,상해없음
2014050400100503,2014년 5월 4일 23시,일요일,서울특별시 구로구 신도림동,중상사고,0,2,0,0,차대차 - 측면직각충돌,신호위반,건조,흐림,교차로 - 교차로안,이륜,남,35세,중상,승합,남,52세,상해없음
2014050500100020,2014년 5월 5일 01시,월요일,서울특별시 중랑구 면목동,중상사고,0,2,3,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,승용,남,46세,중상
2014050500100073,2014년 5월 5일 05시,월요일,서울특별시 강남구 역삼동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,교차로 - 교차로부근,승용,남,29세,상해없음,승용,여,22세,경상
2014050500100088,2014년 5월 5일 07시,월요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,64세,경상
2014050500100402,2014년 5월 5일 18시,월요일,서울특별시 송파구 석촌동,중상사고,0,2,0,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,48세,상해없음,승용,여,30세,중상
2014050500100520,2014년 5월 5일 22시,월요일,서울특별시 구로구 구로동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,29세,상해없음,보행자,남,48세,중상
2014050600100017,2014년 5월 6일 01시,화요일,서울특별시 영등포구 문래동3가,경상사고,0,0,4,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,25세,상해없음,승용,남,60세,경상
2014050600100034,2014년 5월 6일 02시,화요일,서울특별시 마포구 염리동,중상사고,0,1,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 횡단보도부근,승용,여,27세,경상,승용,남,25세,중상
2014050600100035,2014년 5월 6일 02시,화요일,서울특별시 강남구 삼성동,중상사고,0,1,2,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,52세,중상
2014050600100069,2014년 5월 6일 06시,화요일,서울특별시 송파구 송파동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,29세,경상,승용,남,50세,상해없음
2014050600100403,2014년 5월 6일 19시,화요일,서울특별시 구로구 개봉동,중상사고,0,1,0,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,이륜,남,48세,상해없음,이륜,남,18세,중상
2014050600100453,2014년 5월 6일 21시,화요일,서울특별시 강남구 삼성동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,승용,남,22세,경상
2014050600100477,2014년 5월 6일 22시,화요일,서울특별시 송파구 잠실동,중상사고,0,2,0,0,차대차 - 기타,안전운전불이행,건조,기타,교차로 - 교차로부근,승용,남,33세,상해없음,승용,남,36세,중상
2014050600100499,2014년 5월 6일 23시,화요일,서울특별시 성북구 돈암동,경상사고,0,0,4,0,차대차 - 추돌 - 주정차중,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,여,53세,경상
2014050600100500,2014년 5월 6일 23시,화요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,33세,상해없음,승용,여,51세,경상
2014050700100002,2014년 5월 7일 00시,수요일,서울특별시 광진구 자양동,경상사고,0,0,1,0,차대차 - 기타,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,32세,상해없음,승용,남,52세,상해없음
2014050700100014,2014년 5월 7일 01시,수요일,서울특별시 동대문구 용두동,경상사고,0,0,2,0,차대차 - 측면직각충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,63세,경상
2014050700100015,2014년 5월 7일 01시,수요일,서울특별시 구로구 가리봉동,중상사고,0,2,0,0,차량단독 - 공작물충돌,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,45세,중상,,,,
2014050700100037,2014년 5월 7일 05시,수요일,서울특별시 마포구 상암동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,35세,상해없음,승용,남,20세,경상
2014050700100132,2014년 5월 7일 09시,수요일,서울특별시 송파구 장지동,경상사고,0,0,1,2,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,여,36세,경상
2014050700100573,2014년 5월 7일 21시,수요일,서울특별시 서초구 우면동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,비,단일로 - 기타,승용,남,50세,상해없음,승용,남,42세,경상
2014050700100609,2014년 5월 7일 22시,수요일,서울특별시 강북구 미아동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,습기,비,단일로 - 기타,승용,남,52세,상해없음,승용,남,58세,경상
2014050700100610,2014년 5월 7일 22시,수요일,서울특별시 영등포구 양평동5가,중상사고,0,1,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,비,단일로 - 기타,승용,남,35세,상해없음,승용,남,51세,중상
2014050700100645,2014년 5월 7일 23시,수요일,서울특별시 용산구 이촌동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,승용,여,47세,경상
2014050800100004,2014년 5월 8일 00시,목요일,서울특별시 양천구 신정동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,습기,비,단일로 - 기타,승용,남,34세,상해없음,승용,남,40세,경상
2014050800100023,2014년 5월 8일 01시,목요일,서울특별시 용산구 한남동,중상사고,0,1,1,0,차대차 - 추돌 - 진행중,차로위반,습기,비,기타 - 기타,승용,남,32세,상해없음,승용,남,52세,중상
2014050800100024,2014년 5월 8일 01시,목요일,서울특별시 용산구 이태원동,중상사고,0,2,0,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,34세,상해없음,승용,남,54세,중상
2014050800100037,2014년 5월 8일 02시,목요일,서울특별시 광진구 광장동,경상사고,0,0,2,0,차대차 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,55세,경상
2014050800100051,2014년 5월 8일 03시,목요일,서울특별시 동대문구 휘경동,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,중앙선침범,습기,비,기타 - 기타,승용,남,20세 이하,상해없음,승용,남,44세,경상
2014050800100071,2014년 5월 8일 05시,목요일,서울특별시 종로구 숭인동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,습기,흐림,교차로 - 교차로부근,승용,남,38세,상해없음,이륜,남,29세,경상
2014050800100083,2014년 5월 8일 06시,목요일,서울특별시 영등포구 양평동,중상사고,0,2,1,0,차대차 - 정면충돌,중앙선침범,건조,맑음,기타 - 기타,승용,남,32세,중상,승합,남,43세,중상
2014050800100100,2014년 5월 8일 07시,목요일,서울특별시 강남구 역삼동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,30세,상해없음,승용,남,35세,경상
2014050800100681,2014년 5월 8일 23시,목요일,서울특별시 영등포구 양평동6가,부상신고사고,0,0,0,1,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,44세,상해없음
2014050900100005,2014년 5월 9일 00시,금요일,서울특별시 서초구 우면동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,승용,남,55세,경상
2014050900100038,2014년 5월 9일 04시,금요일,서울특별시 강남구 역삼동,중상사고,0,1,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,41세,상해없음,승용,남,48세,중상
2014050900100577,2014년 5월 9일 20시,금요일,서울특별시 구로구 구로동,경상사고,0,0,3,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,59세,상해없음,승용,남,53세,경상
2014050900100649,2014년 5월 9일 22시,금요일,서울특별시 동작구 사당동,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,건조,맑음,단일로 - 기타,승용,남,44세,상해없음,이륜,남,54세,경상
2014050900100696,2014년 5월 9일 23시,금요일,서울특별시 강서구 공항동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,66세,중상
2014051000100001,2014년 5월 10일 00시,토요일,서울특별시 종로구 창신동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,38세,상해없음,이륜,남,46세,경상
2014051000100002,2014년 5월 10일 00시,토요일,서울특별시 광진구 구의동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,단일로 - 기타,승용,남,36세,상해없음,보행자,여,50세,경상
2014051000100026,2014년 5월 10일 01시,토요일,서울특별시 송파구 송파동,부상신고사고,0,0,0,1,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,원동기,남,20세 이하,상해없음,보행자,여,20세,부상신고
2014051000100029,2014년 5월 10일 01시,토요일,서울특별시 강남구 도곡동,경상사고,0,0,3,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,54세,상해없음,승용,남,38세,경상
2014051000100046,2014년 5월 10일 02시,토요일,서울특별시 동작구 사당동,경상사고,0,0,2,2,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,승용,남,56세,경상
2014051000100063,2014년 5월 10일 03시,토요일,서울특별시 강서구 가양동,사망사고,1,0,0,0,차대차 - 측면직각충돌,신호위반,건조,맑음,교차로 - 교차로안,승용,남,45세,상해없음,이륜,남,23세,사망
2014051000100077,2014년 5월 10일 04시,토요일,서울특별시 동작구 상도동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,건조,맑음,교차로 - 교차로안,승용,여,53세,상해없음,보행자,남,67세,경상
2014051000100101,2014년 5월 10일 06시,토요일,서울특별시 금천구 독산동,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,35세,상해없음,화물,남,45세,경상
2014051000100118,2014년 5월 10일 07시,토요일,서울특별시 중구 태평로2가,중상사고,0,1,0,0,차량단독 - 공작물충돌,기타,건조,맑음,교차로 - 교차로부근,승용,남,49세,중상,,,,
2014051000100640,2014년 5월 10일 22시,토요일,서울특별시 동작구 대방동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,45세,상해없음,승용,남,35세,경상
2014051100100005,2014년 5월 11일 00시,일요일,서울특별시 강남구 논현동,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,신호위반,건조,맑음,교차로 - 교차로안,원동기,남,24세,중상,승용,남,52세,상해없음
2014051100100079,2014년 5월 11일 04시,일요일,서울특별시 중구 소공동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,32세,상해없음,승용,남,39세,경상
2014051100100096,2014년 5월 11일 06시,일요일,서울특별시 중구 을지로4가,중상사고,0,1,0,0,차대차 - 기타,기타,건조,맑음,단일로 - 기타,화물,남,39세,상해없음,화물,남,36세,중상
2014051100100097,2014년 5월 11일 06시,일요일,서울특별시 종로구 청운동,중상사고,0,2,0,0,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,36세,중상,,,,
2014051100100144,2014년 5월 11일 10시,일요일,서울특별시 종로구 창신동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,55세,경상
2014051100100244,2014년 5월 11일 15시,일요일,서울특별시 강서구 화곡동,경상사고,0,0,1,0,차대차 - 기타,기타,습기,비,기타 - 기타,화물,남,57세,상해없음,승용,남,34세,상해없음
2014051100100270,2014년 5월 11일 16시,일요일,서울특별시 관악구 신림동,중상사고,0,1,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,70세,중상,화물,남,49세,기타불명
2014051100100339,2014년 5월 11일 18시,일요일,서울특별시 용산구 이촌동,중상사고,0,1,0,0,차대차 - 측면직각충돌,안전운전불이행,습기,비,단일로 - 기타,승용,남,20세 이하,상해없음,승용,남,55세,중상
2014051100100380,2014년 5월 11일 19시,일요일,서울특별시 구로구 구로동,중상사고,0,1,1,0,차대차 - 추돌 - 주정차중,안전거리미확보,습기,비,단일로 - 기타,승용,남,32세,상해없음,이륜,남,61세,중상
2014051100100382,2014년 5월 11일 19시,일요일,서울특별시 도봉구 창동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,비,단일로 - 기타,승용,여,46세,상해없음,승용,남,38세,경상
2014051100100418,2014년 5월 11일 20시,일요일,서울특별시 중랑구 망우동,중상사고,0,1,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,습기,비,교차로 - 교차로부근,승용,남,30세,상해없음,승용,남,48세,중상
2014051100100468,2014년 5월 11일 21시,일요일,서울특별시 강동구 명일동,경상사고,0,0,1,0,차대차 - 기타,중앙선침범,습기,비,단일로 - 기타,승용,여,47세,상해없음,승용,남,54세,경상
2014051100100498,2014년 5월 11일 22시,일요일,서울특별시 금천구 독산동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,습기,비,단일로 - 기타,화물,남,57세,상해없음,이륜,남,35세,경상
2014051100100504,2014년 5월 11일 22시,일요일,서울특별시 강남구 일원동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,습기,비,미분류 - 미분류,승용,남,35세,상해없음,승용,남,51세,경상
2014051200100044,2014년 5월 12일 02시,월요일,서울특별시 종로구 창신동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,습기,비,단일로 - 기타,승용,남,31세,상해없음,보행자,남,59세,부상신고
2014051200100073,2014년 5월 12일 06시,월요일,서울특별시 마포구 공덕동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,35세,경상
2014051200100083,2014년 5월 12일 07시,월요일,서울특별시 영등포구 영등포동7가,경상사고,0,0,1,0,차대차 - 측면직각충돌,직진우회전진행방해,건조,맑음,교차로 - 교차로안,승용,남,32세,상해없음,승용,남,34세,경상
2014051200100141,2014년 5월 12일 09시,월요일,서울특별시 영등포구 문래동4가,경상사고,0,0,1,0,차대차 - 측면직각충돌,신호위반,습기,맑음,교차로 - 교차로안,승용,남,59세,상해없음,승용,남,52세,경상
2014051200100142,2014년 5월 12일 09시,월요일,서울특별시 강남구 논현동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,여,39세,경상
2014051200100292,2014년 5월 12일 14시,월요일,서울특별시 영등포구 당산동2가,경상사고,0,0,2,0,차대차 - 추돌 - 진행중,기타,건조,맑음,교차로 - 교차로부근,승용,남,51세,상해없음,승용,여,36세,경상
2014051200100398,2014년 5월 12일 17시,월요일,서울특별시 성북구 돈암동,경상사고,0,0,1,0,차대차 - 측면직각충돌,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,46세,상해없음,승용,남,62세,경상
2014051200100517,2014년 5월 12일 20시,월요일,서울특별시 서초구 잠원동,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,승용,남,46세,상해없음
2014051200100548,2014년 5월 12일 21시,월요일,서울특별시 광진구 중곡동,경상사고,0,0,2,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,교차로 - 교차로부근,화물,남,43세,상해없음,승용,남,55세,경상
2014051200100572,2014년 5월 12일 22시,월요일,서울특별시 송파구 문정동,경상사고,0,0,1,0,차대차 - 측면직각충돌,중앙선침범,건조,맑음,단일로 - 기타,승합,남,51세,상해없음,승용,남,29세,경상
2014051200100593,2014년 5월 12일 23시,월요일,서울특별시 금천구 가산동,경상사고,0,0,1,0,차대차 - 측면직각충돌,차로위반,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승합,남,39세,경상
2014051300100002,2014년 5월 13일 00시,화요일,서울특별시 광진구 자양동,중상사고,0,1,1,0,차대차 - 기타,중앙선침범,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,승용,남,38세,상해없음
2014051300100004,2014년 5월 13일 00시,화요일,서울특별시 관악구 봉천동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,40세,상해없음,승용,남,68세,경상
2014051300100018,2014년 5월 13일 01시,화요일,서울특별시 노원구 상계동,경상사고,0,0,1,0,차대차 - 추돌 - 주정차중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,승용,여,60세,경상
2014051300100107,2014년 5월 13일 08시,화요일,서울특별시 동작구 상도1동,중상사고,0,1,0,0,차량단독 - 전도전복,안전운전불이행,건조,맑음,단일로 - 터널,이륜,남,20세 이하,중상,,,,
2014051300100111,2014년 5월 13일 08시,화요일,서울특별시 동작구 사당동,중상사고,0,1,0,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,남,37세,중상
2014051300100585,2014년 5월 13일 22시,화요일,서울특별시 성동구 성수동1가,경상사고,0,0,1,0,차대차 - 추돌 - 진행중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,34세,상해없음,승용,남,38세,경상
2014051300100613,2014년 5월 13일 23시,화요일,서울특별시 동작구 상도동,부상신고사고,0,0,0,1,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로부근,원동기,남,41세,상해없음,보행자,남,50세,부상신고
